Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
1022;DISPONIBLE;03 - 12 - 21 - 25 - 37 - 44 - 48 - 51 - 65 - 74;01 - 15 - 20 - 24 - 27 - 41 - 59 - 64 - 75 - 79;;;;
1023;DISPONIBLE;28 - 30 - 38 - 41 - 50 - 53 - 56 - 58 - 66 - 73;01 - 16 - 36 - 43 - 52 - 57 - 71 - 77 - 86 - 89;;;;
1024;DISPONIBLE;04 - 08 - 16 - 25 - 30 - 52 - 53 - 59 - 60 - 62;11 - 15 - 37 - 55 - 56 - 71 - 80 - 83 - 85 - 90;;;;
1025;DISPONIBLE;02 - 20 - 24 - 32 - 35 - 55 - 69 - 75 - 77 - 78;13 - 18 - 25 - 47 - 48 - 53 - 76 - 77 - 86 - 87;;;;
1026;DISPONIBLE;04 - 13 - 26 - 33 - 35 - 41 - 47 - 57 - 65 - 70;10 - 24 - 36 - 37 - 41 - 50 - 51 - 65 - 86 - 87;;;;
1027;DISPONIBLE;05 - 19 - 30 - 38 - 49 - 65 - 68 - 74 - 82 - 86;10 - 13 - 21 - 47 - 50 - 58 - 60 - 65 - 67 - 83;;;;
1028;DISPONIBLE;06 - 07 - 10 - 19 - 34 - 38 - 59 - 62 - 68 - 88;05 - 07 - 32 - 40 - 41 - 43 - 47 - 49 - 56 - 71;;;;
1029;DISPONIBLE;18 - 26 - 32 - 34 - 36 - 51 - 61 - 66 - 74 - 77;05 - 12 - 16 - 28 - 39 - 52 - 71 - 76 - 84 - 88;;;;
1030;DISPONIBLE;17 - 25 - 26 - 39 - 42 - 55 - 67 - 68 - 88 - 90;23 - 24 - 28 - 38 - 42 - 45 - 74 - 84 - 85 - 89;;;;
1031;DISPONIBLE;04 - 13 - 15 - 26 - 36 - 38 - 39 - 43 - 44 - 75;06 - 15 - 20 - 33 - 44 - 48 - 54 - 84 - 85 - 90;;;;
1032;DISPONIBLE;03 - 04 - 14 - 15 - 30 - 33 - 55 - 56 - 73 - 90;06 - 20 - 34 - 35 - 44 - 46 - 56 - 59 - 72 - 86;;;;
1033;DISPONIBLE;01 - 06 - 07 - 26 - 41 - 46 - 51 - 56 - 64 - 83;08 - 39 - 42 - 55 - 61 - 63 - 66 - 75 - 78 - 85;;;;
1034;DISPONIBLE;02 - 05 - 17 - 31 - 35 - 37 - 42 - 48 - 55 - 77;13 - 20 - 30 - 36 - 41 - 44 - 64 - 65 - 70 - 78;;;;
1035;DISPONIBLE;01 - 14 - 27 - 29 - 48 - 52 - 58 - 61 - 63 - 67;03 - 04 - 16 - 23 - 28 - 45 - 73 - 77 - 79 - 86;;;;
1036;DISPONIBLE;17 - 25 - 28 - 45 - 49 - 58 - 71 - 79 - 82 - 85;15 - 27 - 30 - 31 - 33 - 42 - 44 - 55 - 81 - 84;;;;
1037;DISPONIBLE;11 - 14 - 15 - 32 - 57 - 62 - 65 - 74 - 80 - 82;18 - 25 - 30 - 46 - 52 - 56 - 62 - 63 - 74 - 76;;;;
1038;DISPONIBLE;25 - 32 - 52 - 53 - 54 - 56 - 61 - 65 - 69 - 82;02 - 10 - 24 - 26 - 27 - 29 - 30 - 47 - 55 - 69;;;;
1039;DISPONIBLE;08 - 20 - 24 - 46 - 51 - 63 - 65 - 71 - 83 - 85;01 - 14 - 21 - 37 - 38 - 50 - 75 - 77 - 86 - 89;;;;
1040;DISPONIBLE;16 - 30 - 31 - 41 - 50 - 66 - 67 - 70 - 74 - 86;05 - 06 - 16 - 31 - 43 - 53 - 59 - 72 - 73 - 89;;;;
1041;DISPONIBLE;07 - 13 - 19 - 26 - 29 - 45 - 50 - 54 - 56 - 58;15 - 17 - 28 - 32 - 34 - 40 - 50 - 58 - 68 - 76;;;;
1042;DISPONIBLE;01 - 10 - 19 - 27 - 29 - 55 - 68 - 75 - 85 - 89;05 - 28 - 32 - 37 - 45 - 52 - 62 - 65 - 84 - 89;;;;
1043;DISPONIBLE;03 - 09 - 18 - 19 - 24 - 29 - 32 - 52 - 56 - 62;22 - 24 - 29 - 30 - 38 - 39 - 49 - 53 - 58 - 76;;;;
1044;DISPONIBLE;17 - 34 - 39 - 41 - 47 - 50 - 53 - 61 - 62 - 71;12 - 15 - 21 - 22 - 30 - 43 - 53 - 64 - 66 - 75;;;;
1045;DISPONIBLE;12 - 19 - 20 - 36 - 41 - 42 - 44 - 64 - 65 - 78;01 - 03 - 10 - 16 - 20 - 26 - 36 - 40 - 53 - 57;;;;
1046;DISPONIBLE;08 - 17 - 27 - 31 - 57 - 65 - 76 - 79 - 82 - 83;06 - 10 - 20 - 41 - 56 - 67 - 71 - 73 - 74 - 79;;;;
1047;DISPONIBLE;05 - 10 - 37 - 40 - 46 - 54 - 67 - 68 - 77 - 89;07 - 08 - 10 - 13 - 27 - 54 - 65 - 67 - 70 - 81;;;;
1048;DISPONIBLE;05 - 15 - 17 - 21 - 34 - 49 - 61 - 71 - 80 - 85;02 - 04 - 06 - 18 - 52 - 56 - 64 - 74 - 87 - 88;;;;
1049;DISPONIBLE;08 - 10 - 29 - 49 - 50 - 52 - 59 - 62 - 66 - 77;09 - 11 - 16 - 17 - 40 - 51 - 58 - 63 - 74 - 80;;;;
1050;DISPONIBLE;06 - 13 - 25 - 27 - 32 - 54 - 55 - 64 - 69 - 83;07 - 18 - 22 - 24 - 28 - 30 - 40 - 56 - 85 - 87;;;;
1051;DISPONIBLE;08 - 21 - 37 - 51 - 60 - 61 - 69 - 77 - 86 - 90;14 - 15 - 21 - 23 - 41 - 72 - 75 - 81 - 88 - 90;;;;
1052;DISPONIBLE;12 - 13 - 16 - 29 - 33 - 41 - 60 - 75 - 80 - 82;06 - 30 - 43 - 45 - 53 - 69 - 71 - 74 - 78 - 84;;;;
1053;DISPONIBLE;08 - 23 - 26 - 32 - 38 - 50 - 54 - 61 - 68 - 74;05 - 18 - 21 - 27 - 42 - 44 - 61 - 65 - 77 - 88;;;;
1054;DISPONIBLE;15 - 24 - 27 - 28 - 60 - 70 - 72 - 76 - 79 - 90;08 - 15 - 20 - 26 - 36 - 38 - 49 - 60 - 68 - 69;;;;
1055;DISPONIBLE;15 - 19 - 30 - 55 - 59 - 61 - 66 - 71 - 81 - 90;23 - 33 - 45 - 54 - 60 - 62 - 70 - 72 - 84 - 88;;;;
1056;DISPONIBLE;03 - 16 - 37 - 49 - 63 - 69 - 77 - 80 - 82 - 88;01 - 24 - 29 - 36 - 38 - 39 - 63 - 67 - 72 - 88;;;;
1057;DISPONIBLE;25 - 28 - 35 - 36 - 57 - 64 - 65 - 73 - 74 - 75;17 - 32 - 36 - 38 - 63 - 66 - 73 - 76 - 77 - 84;;;;
1058;DISPONIBLE;06 - 20 - 25 - 37 - 38 - 57 - 58 - 67 - 81 - 85;04 - 10 - 15 - 26 - 29 - 34 - 46 - 56 - 60 - 75;;;;
1059;DISPONIBLE;27 - 28 - 31 - 37 - 55 - 62 - 69 - 71 - 79 - 87;05 - 23 - 29 - 31 - 35 - 57 - 59 - 61 - 73 - 86;;;;
1060;DISPONIBLE;01 - 31 - 33 - 38 - 54 - 62 - 69 - 71 - 73 - 90;02 - 20 - 26 - 35 - 38 - 51 - 52 - 76 - 77 - 83;;;;
1061;DISPONIBLE;01 - 04 - 06 - 24 - 26 - 30 - 34 - 56 - 81 - 88;01 - 14 - 18 - 32 - 45 - 51 - 53 - 67 - 80 - 83;;;;
1062;DISPONIBLE;04 - 19 - 26 - 35 - 38 - 44 - 48 - 51 - 59 - 72;02 - 03 - 19 - 20 - 24 - 30 - 47 - 81 - 87 - 89;;;;
1063;DISPONIBLE;02 - 12 - 15 - 16 - 20 - 25 - 34 - 40 - 48 - 77;17 - 19 - 22 - 44 - 47 - 66 - 70 - 76 - 79 - 85;;;;
1064;DISPONIBLE;05 - 08 - 21 - 36 - 37 - 38 - 51 - 57 - 70 - 73;05 - 11 - 17 - 28 - 51 - 76 - 80 - 85 - 86 - 88;;;;
1065;DISPONIBLE;11 - 14 - 19 - 28 - 29 - 33 - 38 - 48 - 60 - 82;02 - 03 - 09 - 10 - 36 - 45 - 58 - 76 - 88 - 89;;;;
1066;DISPONIBLE;12 - 30 - 48 - 51 - 58 - 59 - 62 - 63 - 78 - 81;13 - 30 - 53 - 54 - 55 - 64 - 65 - 68 - 89 - 90;;;;
1067;DISPONIBLE;04 - 12 - 13 - 27 - 42 - 55 - 61 - 74 - 78 - 87;26 - 35 - 48 - 61 - 63 - 65 - 70 - 75 - 76 - 89;;;;
1068;DISPONIBLE;04 - 31 - 35 - 38 - 39 - 48 - 66 - 68 - 81 - 86;34 - 36 - 41 - 50 - 64 - 67 - 74 - 75 - 77 - 86;;;;
1069;DISPONIBLE;14 - 46 - 56 - 60 - 66 - 67 - 69 - 73 - 74 - 87;07 - 17 - 35 - 44 - 58 - 62 - 63 - 75 - 83 - 89;;;;
1070;DISPONIBLE;16 - 20 - 28 - 31 - 32 - 40 - 50 - 61 - 69 - 84;10 - 27 - 34 - 36 - 45 - 50 - 69 - 82 - 83 - 84;;;;
1071;DISPONIBLE;05 - 11 - 22 - 26 - 36 - 41 - 44 - 49 - 54 - 74;02 - 10 - 17 - 20 - 30 - 32 - 42 - 45 - 79 - 88;;;;
1072;DISPONIBLE;02 - 17 - 24 - 40 - 42 - 50 - 51 - 62 - 76 - 83;02 - 05 - 13 - 19 - 27 - 28 - 41 - 52 - 81 - 86;;;;
1073;DISPONIBLE;09 - 20 - 24 - 29 - 32 - 33 - 43 - 45 - 64 - 89;01 - 03 - 13 - 18 - 39 - 52 - 65 - 71 - 72 - 84;;;;
1074;DISPONIBLE;28 - 31 - 32 - 33 - 35 - 47 - 61 - 63 - 72 - 78;02 - 05 - 07 - 43 - 46 - 58 - 63 - 67 - 81 - 86;;;;
1075;DISPONIBLE;11 - 12 - 20 - 25 - 62 - 63 - 66 - 71 - 74 - 77;08 - 13 - 14 - 40 - 50 - 53 - 54 - 55 - 61 - 74;;;;
1076;DISPONIBLE;03 - 05 - 15 - 16 - 20 - 32 - 44 - 48 - 54 - 82;15 - 32 - 38 - 40 - 56 - 60 - 69 - 74 - 75 - 78;;;;
1077;DISPONIBLE;04 - 06 - 19 - 26 - 40 - 43 - 46 - 61 - 73 - 76;09 - 32 - 33 - 43 - 48 - 56 - 75 - 78 - 81 - 84;;;;
1078;DISPONIBLE;02 - 06 - 22 - 24 - 35 - 36 - 44 - 55 - 67 - 76;01 - 15 - 25 - 29 - 50 - 52 - 57 - 70 - 80 - 86;;;;
1079;DISPONIBLE;12 - 20 - 41 - 43 - 51 - 57 - 68 - 74 - 76 - 77;04 - 13 - 38 - 47 - 55 - 57 - 65 - 73 - 74 - 79;;;;
1080;DISPONIBLE;04 - 19 - 31 - 52 - 60 - 62 - 76 - 78 - 82 - 85;11 - 14 - 18 - 24 - 41 - 49 - 54 - 64 - 70 - 85;;;;
1081;DISPONIBLE;03 - 15 - 29 - 33 - 34 - 36 - 48 - 57 - 60 - 81;03 - 16 - 26 - 29 - 31 - 34 - 38 - 45 - 46 - 50;;;;
1082;DISPONIBLE;08 - 16 - 41 - 47 - 49 - 55 - 82 - 84 - 88 - 90;06 - 22 - 26 - 33 - 37 - 46 - 55 - 79 - 81 - 84;;;;
1083;DISPONIBLE;05 - 07 - 14 - 26 - 38 - 39 - 41 - 45 - 77 - 82;04 - 07 - 09 - 12 - 24 - 35 - 40 - 55 - 79 - 85;;;;
1084;DISPONIBLE;06 - 08 - 24 - 30 - 53 - 57 - 59 - 65 - 68 - 73;11 - 12 - 16 - 18 - 25 - 32 - 49 - 56 - 75 - 80;;;;
1085;DISPONIBLE;01 - 17 - 30 - 33 - 36 - 41 - 58 - 64 - 73 - 87;31 - 37 - 51 - 57 - 58 - 62 - 69 - 71 - 75 - 79;;;;
1086;DISPONIBLE;01 - 39 - 44 - 48 - 52 - 59 - 62 - 77 - 86 - 89;10 - 12 - 21 - 23 - 30 - 33 - 37 - 60 - 63 - 80;;;;
1087;DISPONIBLE;01 - 19 - 27 - 33 - 39 - 44 - 45 - 46 - 48 - 87;02 - 08 - 31 - 37 - 39 - 44 - 47 - 54 - 60 - 83;;;;
1088;DISPONIBLE;10 - 13 - 14 - 29 - 31 - 42 - 57 - 76 - 82 - 88;10 - 11 - 15 - 17 - 26 - 27 - 30 - 40 - 46 - 78;;;;
1089;DISPONIBLE;06 - 16 - 18 - 20 - 24 - 34 - 36 - 72 - 78 - 79;06 - 16 - 21 - 50 - 58 - 64 - 67 - 68 - 82 - 85;;;;
1090;DISPONIBLE;23 - 38 - 43 - 44 - 49 - 52 - 55 - 59 - 83 - 90;35 - 42 - 48 - 51 - 66 - 70 - 80 - 85 - 88 - 89;;;;
1091;DISPONIBLE;09 - 27 - 30 - 34 - 38 - 51 - 61 - 76 - 81 - 87;13 - 27 - 36 - 52 - 59 - 62 - 64 - 76 - 86 - 88;;;;
1092;DISPONIBLE;01 - 15 - 17 - 28 - 39 - 44 - 61 - 68 - 71 - 80;14 - 17 - 20 - 23 - 54 - 56 - 64 - 72 - 75 - 80;;;;
1093;DISPONIBLE;07 - 14 - 19 - 34 - 40 - 48 - 51 - 74 - 76 - 77;08 - 09 - 11 - 19 - 38 - 39 - 60 - 66 - 81 - 84;;;;
1094;DISPONIBLE;02 - 05 - 09 - 26 - 30 - 32 - 49 - 75 - 79 - 86;25 - 39 - 43 - 55 - 64 - 68 - 71 - 77 - 79 - 84;;;;
1095;DISPONIBLE;04 - 05 - 24 - 32 - 35 - 39 - 46 - 59 - 70 - 81;06 - 09 - 12 - 22 - 41 - 43 - 46 - 49 - 59 - 86;;;;
1096;DISPONIBLE;02 - 11 - 12 - 16 - 18 - 19 - 31 - 46 - 48 - 66;08 - 11 - 14 - 23 - 30 - 32 - 35 - 73 - 79 - 86;;;;
1097;DISPONIBLE;22 - 27 - 34 - 47 - 54 - 72 - 73 - 74 - 78 - 80;03 - 45 - 52 - 71 - 72 - 76 - 78 - 86 - 89 - 90;;;;
1098;DISPONIBLE;15 - 45 - 49 - 54 - 61 - 69 - 71 - 82 - 83 - 89;14 - 22 - 29 - 32 - 54 - 64 - 71 - 72 - 74 - 88;;;;
1099;DISPONIBLE;11 - 14 - 22 - 40 - 42 - 50 - 60 - 73 - 79 - 80;10 - 19 - 53 - 54 - 56 - 68 - 73 - 81 - 83 - 84;;;;
1100;DISPONIBLE;06 - 12 - 23 - 26 - 29 - 35 - 61 - 83 - 84 - 90;14 - 21 - 28 - 30 - 33 - 36 - 43 - 58 - 69 - 76;;;;
1101;DISPONIBLE;04 - 05 - 24 - 28 - 33 - 35 - 37 - 62 - 71 - 90;23 - 28 - 29 - 33 - 34 - 38 - 75 - 87 - 89 - 90;;;;
1102;DISPONIBLE;18 - 34 - 35 - 38 - 49 - 55 - 67 - 70 - 76 - 84;26 - 37 - 38 - 40 - 60 - 65 - 80 - 81 - 84 - 89;;;;
1103;DISPONIBLE;07 - 14 - 15 - 24 - 33 - 51 - 53 - 70 - 73 - 87;08 - 16 - 18 - 43 - 44 - 45 - 48 - 49 - 76 - 77;;;;
1104;DISPONIBLE;16 - 23 - 37 - 38 - 43 - 46 - 52 - 57 - 63 - 71;03 - 07 - 20 - 23 - 34 - 54 - 56 - 61 - 69 - 76;;;;
1105;DISPONIBLE;05 - 08 - 09 - 11 - 27 - 37 - 82 - 84 - 88 - 89;03 - 08 - 10 - 33 - 38 - 45 - 61 - 66 - 76 - 84;;;;
1106;DISPONIBLE;21 - 24 - 41 - 43 - 44 - 48 - 54 - 75 - 81 - 82;10 - 13 - 25 - 38 - 45 - 61 - 73 - 75 - 79 - 84;;;;
1107;DISPONIBLE;15 - 16 - 20 - 40 - 54 - 62 - 67 - 80 - 86 - 88;02 - 20 - 40 - 47 - 66 - 71 - 78 - 83 - 88 - 89;;;;
1108;DISPONIBLE;20 - 35 - 40 - 51 - 52 - 64 - 66 - 73 - 75 - 82;02 - 22 - 23 - 25 - 31 - 33 - 54 - 57 - 89 - 90;;;;
1109;DISPONIBLE;03 - 09 - 15 - 17 - 18 - 43 - 45 - 51 - 60 - 71;04 - 12 - 21 - 30 - 35 - 41 - 57 - 58 - 70 - 71;;;;
1110;DISPONIBLE;04 - 39 - 42 - 64 - 66 - 68 - 70 - 77 - 80 - 84;08 - 32 - 47 - 52 - 57 - 64 - 67 - 83 - 84 - 87;;;;
1111;DISPONIBLE;16 - 30 - 32 - 40 - 46 - 53 - 56 - 62 - 81 - 84;02 - 16 - 18 - 22 - 32 - 45 - 50 - 54 - 59 - 62;;;;
1112;DISPONIBLE;16 - 30 - 34 - 39 - 50 - 55 - 63 - 65 - 78 - 82;02 - 17 - 19 - 33 - 41 - 45 - 56 - 58 - 84 - 90;;;;
1113;DISPONIBLE;11 - 17 - 34 - 37 - 42 - 46 - 53 - 60 - 77 - 78;14 - 21 - 42 - 44 - 51 - 55 - 58 - 70 - 74 - 86;;;;
1114;DISPONIBLE;01 - 07 - 09 - 30 - 35 - 41 - 57 - 70 - 72 - 84;01 - 04 - 13 - 45 - 46 - 67 - 75 - 83 - 85 - 86;;;;
1115;DISPONIBLE;32 - 40 - 43 - 51 - 54 - 68 - 76 - 87 - 89 - 90;03 - 12 - 14 - 17 - 34 - 52 - 61 - 76 - 83 - 90;;;;
1116;DISPONIBLE;02 - 19 - 32 - 35 - 40 - 42 - 50 - 56 - 57 - 70;06 - 21 - 39 - 46 - 49 - 54 - 63 - 64 - 67 - 88;;;;
1117;DISPONIBLE;01 - 02 - 04 - 05 - 10 - 11 - 16 - 61 - 72 - 90;08 - 13 - 16 - 19 - 28 - 33 - 39 - 45 - 67 - 74;;;;
1118;DISPONIBLE;04 - 18 - 19 - 27 - 29 - 31 - 53 - 65 - 75 - 82;14 - 28 - 49 - 62 - 64 - 65 - 66 - 79 - 84 - 90;;;;
1119;DISPONIBLE;04 - 23 - 27 - 36 - 37 - 40 - 42 - 52 - 60 - 90;12 - 17 - 25 - 31 - 43 - 65 - 66 - 77 - 80 - 87;;;;
1120;DISPONIBLE;06 - 16 - 26 - 43 - 55 - 58 - 60 - 65 - 75 - 83;07 - 15 - 23 - 29 - 36 - 61 - 64 - 73 - 76 - 78;;;;
1121;DISPONIBLE;02 - 04 - 07 - 16 - 19 - 27 - 53 - 62 - 63 - 67;10 - 14 - 26 - 29 - 30 - 32 - 40 - 62 - 85 - 89;;;;
1122;DISPONIBLE;03 - 06 - 25 - 37 - 42 - 45 - 54 - 58 - 71 - 83;06 - 08 - 28 - 35 - 46 - 52 - 66 - 75 - 79 - 80;;;;
1123;DISPONIBLE;17 - 22 - 24 - 37 - 40 - 55 - 70 - 75 - 76 - 88;28 - 33 - 34 - 36 - 40 - 43 - 47 - 60 - 64 - 79;;;;
1124;DISPONIBLE;01 - 03 - 05 - 08 - 17 - 50 - 51 - 59 - 74 - 89;04 - 05 - 18 - 31 - 41 - 42 - 43 - 44 - 47 - 80;;;;
1125;DISPONIBLE;05 - 12 - 17 - 18 - 21 - 43 - 62 - 69 - 71 - 80;05 - 18 - 19 - 23 - 31 - 50 - 66 - 68 - 70 - 86;;;;
1126;DISPONIBLE;25 - 35 - 36 - 45 - 48 - 54 - 71 - 74 - 77 - 83;20 - 29 - 31 - 46 - 52 - 61 - 71 - 73 - 77 - 88;;;;
1127;DISPONIBLE;03 - 22 - 34 - 39 - 43 - 44 - 60 - 61 - 68 - 88;01 - 19 - 24 - 34 - 53 - 54 - 68 - 71 - 83 - 90;;;;
1128;DISPONIBLE;06 - 24 - 26 - 38 - 63 - 65 - 67 - 78 - 83 - 90;01 - 14 - 23 - 30 - 39 - 52 - 55 - 57 - 72 - 76;;;;
1129;DISPONIBLE;10 - 11 - 23 - 41 - 45 - 49 - 61 - 63 - 81 - 86;05 - 10 - 17 - 56 - 60 - 63 - 69 - 77 - 78 - 85;;;;
1130;DISPONIBLE;01 - 14 - 17 - 21 - 53 - 59 - 68 - 78 - 81 - 82;20 - 23 - 26 - 30 - 44 - 66 - 68 - 70 - 74 - 90;;;;
1131;DISPONIBLE;03 - 11 - 33 - 34 - 45 - 48 - 63 - 65 - 72 - 88;05 - 24 - 33 - 37 - 40 - 41 - 52 - 56 - 67 - 87;;;;
1132;DISPONIBLE;09 - 26 - 28 - 34 - 39 - 44 - 55 - 68 - 76 - 86;04 - 18 - 61 - 73 - 74 - 75 - 78 - 81 - 82 - 84;;;;
1133;DISPONIBLE;04 - 09 - 12 - 15 - 21 - 30 - 42 - 45 - 74 - 78;12 - 21 - 38 - 45 - 48 - 60 - 63 - 80 - 82 - 89;;;;
1134;DISPONIBLE;03 - 19 - 21 - 30 - 45 - 48 - 50 - 70 - 71 - 82;06 - 11 - 50 - 54 - 58 - 69 - 76 - 86 - 88 - 90;;;;
1135;DISPONIBLE;20 - 30 - 32 - 37 - 49 - 59 - 73 - 79 - 80 - 88;22 - 31 - 32 - 55 - 56 - 60 - 61 - 81 - 86 - 90;;;;
1136;DISPONIBLE;15 - 29 - 48 - 57 - 64 - 73 - 75 - 81 - 83 - 87;05 - 13 - 23 - 28 - 29 - 32 - 50 - 69 - 73 - 80;;;;
1137;DISPONIBLE;06 - 15 - 24 - 33 - 36 - 45 - 55 - 58 - 80 - 90;07 - 26 - 29 - 35 - 37 - 38 - 42 - 66 - 73 - 89;;;;
1138;DISPONIBLE;07 - 10 - 11 - 32 - 37 - 50 - 60 - 85 - 87 - 90;16 - 23 - 37 - 61 - 62 - 63 - 64 - 71 - 73 - 76;;;;
1139;DISPONIBLE;07 - 22 - 26 - 43 - 50 - 52 - 66 - 73 - 74 - 85;09 - 25 - 27 - 32 - 37 - 49 - 52 - 55 - 57 - 86;;;;
1140;DISPONIBLE;04 - 27 - 37 - 39 - 40 - 44 - 46 - 60 - 68 - 90;02 - 08 - 12 - 44 - 47 - 48 - 61 - 69 - 72 - 84;;;;
1141;DISPONIBLE;04 - 09 - 37 - 45 - 47 - 56 - 59 - 61 - 71 - 72;02 - 12 - 36 - 48 - 54 - 58 - 73 - 75 - 85 - 86;;;;
1142;DISPONIBLE;23 - 28 - 52 - 55 - 64 - 68 - 69 - 79 - 85 - 86;17 - 26 - 32 - 67 - 68 - 71 - 72 - 78 - 88 - 90;;;;
1143;DISPONIBLE;11 - 18 - 22 - 34 - 35 - 37 - 54 - 67 - 82 - 90;10 - 25 - 30 - 38 - 43 - 44 - 47 - 68 - 70 - 87;;;;
1144;DISPONIBLE;07 - 23 - 43 - 46 - 51 - 55 - 62 - 66 - 68 - 83;16 - 19 - 22 - 29 - 30 - 45 - 59 - 64 - 67 - 83;;;;
1145;DISPONIBLE;05 - 22 - 24 - 30 - 33 - 44 - 45 - 47 - 49 - 70;11 - 35 - 48 - 51 - 59 - 61 - 62 - 65 - 70 - 85;;;;
1146;DISPONIBLE;01 - 04 - 18 - 28 - 46 - 49 - 53 - 57 - 63 - 86;05 - 12 - 21 - 26 - 33 - 60 - 61 - 66 - 79 - 86;;;;
1147;DISPONIBLE;05 - 08 - 31 - 49 - 54 - 60 - 73 - 76 - 86 - 90;10 - 11 - 19 - 25 - 54 - 55 - 63 - 70 - 75 - 89;;;;
1148;DISPONIBLE;11 - 23 - 25 - 31 - 36 - 37 - 46 - 48 - 69 - 72;02 - 05 - 32 - 39 - 44 - 54 - 58 - 62 - 81 - 86;;;;
1149;DISPONIBLE;19 - 27 - 29 - 34 - 41 - 42 - 45 - 60 - 73 - 77;43 - 45 - 58 - 60 - 61 - 68 - 74 - 79 - 84 - 85;;;;
1150;DISPONIBLE;13 - 20 - 38 - 41 - 42 - 58 - 62 - 75 - 80 - 81;24 - 25 - 35 - 42 - 45 - 53 - 61 - 82 - 85 - 90;;;;
1151;DISPONIBLE;06 - 08 - 09 - 14 - 21 - 31 - 36 - 57 - 66 - 85;05 - 11 - 17 - 26 - 34 - 51 - 55 - 77 - 88 - 90;;;;
