Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
1532;DISPONIBLE;02 - 15 - 26 - 39 - 41 - 45 - 55 - 56 - 68 - 79;13 - 36 - 38 - 46 - 49 - 53 - 61 - 75 - 81 - 89;;;;
1533;DISPONIBLE;09 - 23 - 31 - 32 - 42 - 46 - 49 - 51 - 61 - 85;28 - 29 - 30 - 40 - 44 - 45 - 52 - 57 - 58 - 82;;;;
1534;DISPONIBLE;15 - 21 - 23 - 29 - 34 - 35 - 37 - 47 - 48 - 88;08 - 23 - 36 - 53 - 61 - 67 - 72 - 82 - 86 - 88;;;;
1535;DISPONIBLE;03 - 07 - 11 - 23 - 30 - 32 - 36 - 45 - 71 - 82;11 - 19 - 25 - 26 - 27 - 30 - 41 - 51 - 66 - 80;;;;
1536;DISPONIBLE;03 - 08 - 12 - 15 - 19 - 34 - 43 - 45 - 67 - 80;01 - 16 - 21 - 34 - 46 - 47 - 53 - 66 - 78 - 80;;;;
1537;DISPONIBLE;15 - 19 - 20 - 34 - 47 - 73 - 81 - 82 - 83 - 88;02 - 04 - 12 - 13 - 21 - 30 - 37 - 40 - 73 - 86;;;;
1538;DISPONIBLE;14 - 26 - 33 - 50 - 61 - 65 - 74 - 77 - 86 - 87;01 - 12 - 15 - 22 - 27 - 28 - 42 - 66 - 77 - 89;;;;
1539;DISPONIBLE;03 - 18 - 26 - 31 - 36 - 40 - 54 - 61 - 69 - 77;09 - 12 - 16 - 27 - 49 - 62 - 63 - 71 - 74 - 75;;;;
1540;DISPONIBLE;10 - 15 - 16 - 24 - 25 - 34 - 38 - 40 - 46 - 78;01 - 18 - 19 - 21 - 22 - 23 - 24 - 34 - 37 - 60;;;;
1541;DISPONIBLE;08 - 17 - 19 - 25 - 32 - 37 - 43 - 66 - 68 - 90;07 - 08 - 21 - 26 - 47 - 50 - 66 - 73 - 84 - 85;;;;
1542;DISPONIBLE;04 - 11 - 28 - 39 - 43 - 54 - 55 - 58 - 74 - 82;03 - 04 - 05 - 19 - 27 - 35 - 61 - 63 - 66 - 87;;;;
1543;DISPONIBLE;07 - 25 - 28 - 34 - 36 - 53 - 61 - 68 - 75 - 83;12 - 18 - 31 - 35 - 36 - 40 - 41 - 53 - 62 - 67;;;;
1544;DISPONIBLE;06 - 21 - 22 - 28 - 37 - 45 - 46 - 62 - 66 - 82;06 - 08 - 18 - 19 - 28 - 33 - 46 - 53 - 62 - 75;;;;
1545;DISPONIBLE;13 - 15 - 25 - 28 - 35 - 38 - 40 - 47 - 62 - 81;05 - 11 - 12 - 32 - 33 - 35 - 63 - 65 - 71 - 80;;;;
1546;DISPONIBLE;05 - 06 - 08 - 12 - 14 - 15 - 29 - 54 - 69 - 81;03 - 13 - 33 - 36 - 43 - 65 - 70 - 74 - 77 - 82;;;;
1547;DISPONIBLE;02 - 39 - 41 - 48 - 54 - 68 - 72 - 76 - 80 - 84;06 - 08 - 10 - 18 - 28 - 63 - 67 - 71 - 73 - 79;;;;
1548;DISPONIBLE;05 - 11 - 19 - 20 - 21 - 69 - 75 - 76 - 81 - 90;09 - 12 - 14 - 15 - 17 - 31 - 35 - 62 - 66 - 69;;;;
1549;DISPONIBLE;08 - 23 - 27 - 35 - 38 - 40 - 57 - 61 - 66 - 70;13 - 25 - 26 - 37 - 46 - 48 - 58 - 79 - 89 - 90;;;;
1550;DISPONIBLE;05 - 11 - 33 - 37 - 48 - 56 - 60 - 70 - 81 - 89;04 - 10 - 12 - 17 - 37 - 57 - 64 - 70 - 83 - 84;;;;
1551;DISPONIBLE;13 - 14 - 28 - 29 - 30 - 56 - 63 - 77 - 85 - 88;02 - 06 - 22 - 24 - 32 - 49 - 50 - 54 - 74 - 85;;;;
1552;DISPONIBLE;03 - 09 - 17 - 29 - 40 - 42 - 50 - 62 - 82 - 90;18 - 21 - 31 - 32 - 35 - 41 - 72 - 73 - 79 - 80;;;;
1553;DISPONIBLE;07 - 09 - 12 - 18 - 44 - 57 - 65 - 83 - 84 - 86;12 - 15 - 33 - 44 - 48 - 51 - 52 - 63 - 66 - 81;;;;
1554;DISPONIBLE;06 - 31 - 33 - 45 - 47 - 56 - 57 - 74 - 78 - 90;04 - 19 - 26 - 32 - 47 - 61 - 67 - 69 - 83 - 85;;;;
1555;DISPONIBLE;06 - 19 - 23 - 40 - 43 - 48 - 64 - 83 - 87 - 90;14 - 18 - 20 - 53 - 56 - 58 - 65 - 66 - 86 - 88;;;;
1556;DISPONIBLE;06 - 11 - 16 - 29 - 35 - 56 - 73 - 75 - 78 - 80;03 - 05 - 22 - 28 - 29 - 45 - 49 - 51 - 52 - 54;;;;
1557;DISPONIBLE;15 - 19 - 27 - 42 - 58 - 80 - 83 - 84 - 86 - 87;13 - 24 - 35 - 45 - 47 - 49 - 60 - 67 - 76 - 81;;;;
1558;DISPONIBLE;10 - 21 - 28 - 31 - 37 - 41 - 65 - 66 - 76 - 83;02 - 17 - 26 - 27 - 45 - 47 - 51 - 61 - 73 - 76;;;;
1559;DISPONIBLE;01 - 04 - 08 - 16 - 31 - 40 - 69 - 76 - 86 - 88;02 - 03 - 12 - 29 - 52 - 64 - 73 - 84 - 85 - 88;;;;
1560;DISPONIBLE;01 - 04 - 05 - 09 - 15 - 34 - 38 - 41 - 51 - 69;03 - 21 - 26 - 36 - 39 - 48 - 51 - 52 - 81 - 89;;;;
1561;DISPONIBLE;08 - 10 - 27 - 31 - 34 - 44 - 71 - 72 - 84 - 85;08 - 10 - 13 - 50 - 59 - 64 - 77 - 80 - 83 - 86;;;;
1562;DISPONIBLE;05 - 10 - 21 - 32 - 33 - 55 - 56 - 73 - 74 - 88;01 - 05 - 13 - 20 - 37 - 38 - 45 - 54 - 59 - 86;;;;
1563;DISPONIBLE;09 - 19 - 26 - 31 - 34 - 37 - 47 - 53 - 59 - 87;05 - 17 - 22 - 36 - 41 - 43 - 59 - 70 - 79 - 85;;;;
1564;DISPONIBLE;22 - 33 - 35 - 46 - 51 - 54 - 58 - 69 - 86 - 88;01 - 06 - 07 - 27 - 45 - 57 - 64 - 74 - 77 - 88;;;;
1565;DISPONIBLE;04 - 16 - 24 - 27 - 32 - 44 - 45 - 59 - 60 - 64;10 - 14 - 18 - 27 - 31 - 53 - 54 - 74 - 79 - 80;;;;
1566;DISPONIBLE;13 - 39 - 41 - 53 - 61 - 65 - 67 - 74 - 81 - 87;12 - 25 - 28 - 40 - 45 - 50 - 73 - 85 - 87 - 89;;;;
1567;DISPONIBLE;02 - 11 - 31 - 41 - 46 - 49 - 51 - 55 - 60 - 79;05 - 08 - 11 - 12 - 37 - 69 - 76 - 78 - 85 - 88;;;;
1568;DISPONIBLE;02 - 11 - 27 - 33 - 37 - 47 - 56 - 82 - 86 - 90;05 - 10 - 12 - 22 - 29 - 35 - 37 - 75 - 76 - 86;;;;
1569;DISPONIBLE;03 - 07 - 18 - 28 - 50 - 52 - 62 - 66 - 82 - 90;05 - 10 - 14 - 20 - 33 - 37 - 38 - 44 - 68 - 84;;;;
1570;DISPONIBLE;01 - 19 - 21 - 24 - 40 - 58 - 71 - 80 - 81 - 88;07 - 20 - 22 - 40 - 48 - 50 - 55 - 57 - 75 - 81;;;;
1571;DISPONIBLE;05 - 13 - 16 - 42 - 66 - 69 - 74 - 75 - 82 - 90;12 - 32 - 36 - 53 - 59 - 65 - 66 - 69 - 74 - 75;;;;
1572;DISPONIBLE;07 - 09 - 13 - 15 - 24 - 49 - 68 - 70 - 81 - 87;10 - 30 - 33 - 36 - 66 - 70 - 71 - 80 - 84 - 87;;;;
1573;DISPONIBLE;04 - 09 - 22 - 23 - 31 - 39 - 44 - 45 - 70 - 90;05 - 12 - 19 - 30 - 49 - 51 - 54 - 75 - 76 - 81;;;;
1574;DISPONIBLE;02 - 21 - 30 - 34 - 38 - 39 - 54 - 74 - 76 - 83;14 - 17 - 22 - 44 - 46 - 51 - 53 - 63 - 67 - 75;;;;
1575;DISPONIBLE;15 - 18 - 22 - 32 - 46 - 49 - 60 - 67 - 69 - 88;41 - 43 - 46 - 47 - 52 - 53 - 63 - 72 - 81 - 90;;;;
1576;DISPONIBLE;08 - 62 - 68 - 69 - 73 - 77 - 79 - 82 - 87 - 89;03 - 17 - 24 - 26 - 45 - 47 - 59 - 73 - 77 - 86;;;;
1577;DISPONIBLE;03 - 35 - 46 - 49 - 52 - 57 - 60 - 63 - 79 - 89;02 - 13 - 31 - 39 - 47 - 51 - 56 - 78 - 83 - 85;;;;
1578;DISPONIBLE;03 - 05 - 23 - 44 - 47 - 62 - 64 - 71 - 81 - 86;21 - 22 - 24 - 29 - 30 - 34 - 40 - 64 - 68 - 81;;;;
1579;DISPONIBLE;02 - 03 - 07 - 21 - 35 - 36 - 37 - 65 - 72 - 82;06 - 11 - 21 - 29 - 34 - 47 - 52 - 57 - 72 - 87;;;;
1580;DISPONIBLE;13 - 16 - 19 - 29 - 48 - 49 - 68 - 81 - 84 - 85;01 - 13 - 23 - 38 - 62 - 69 - 74 - 85 - 88 - 89;;;;
1581;DISPONIBLE;05 - 11 - 19 - 33 - 41 - 42 - 65 - 71 - 75 - 86;13 - 18 - 22 - 26 - 49 - 51 - 55 - 64 - 67 - 76;;;;
1582;DISPONIBLE;11 - 12 - 38 - 49 - 51 - 64 - 66 - 69 - 88 - 90;04 - 25 - 31 - 32 - 45 - 47 - 68 - 71 - 77 - 79;;;;
1583;DISPONIBLE;11 - 15 - 17 - 28 - 33 - 37 - 61 - 64 - 74 - 89;02 - 04 - 15 - 19 - 37 - 39 - 54 - 74 - 77 - 79;;;;
1584;DISPONIBLE;04 - 07 - 08 - 20 - 60 - 61 - 62 - 72 - 84 - 86;01 - 13 - 18 - 29 - 32 - 71 - 84 - 87 - 88 - 90;;;;
1585;DISPONIBLE;09 - 22 - 28 - 34 - 44 - 52 - 55 - 60 - 61 - 73;06 - 22 - 23 - 25 - 31 - 32 - 34 - 42 - 46 - 69;;;;
1586;DISPONIBLE;03 - 05 - 11 - 14 - 20 - 30 - 31 - 32 - 34 - 41;03 - 26 - 37 - 47 - 52 - 53 - 62 - 64 - 73 - 80;;;;
1587;DISPONIBLE;11 - 25 - 26 - 33 - 38 - 41 - 53 - 67 - 76 - 77;07 - 08 - 17 - 25 - 40 - 41 - 47 - 49 - 69 - 88;;;;
1588;DISPONIBLE;05 - 20 - 24 - 32 - 33 - 42 - 47 - 57 - 67 - 70;19 - 27 - 29 - 38 - 46 - 56 - 68 - 72 - 81 - 87;;;;
1589;DISPONIBLE;03 - 16 - 29 - 32 - 44 - 48 - 52 - 64 - 67 - 79;12 - 27 - 33 - 35 - 37 - 54 - 57 - 58 - 76 - 89;;;;
1590;DISPONIBLE;09 - 11 - 19 - 29 - 31 - 50 - 51 - 63 - 69 - 77;22 - 29 - 30 - 63 - 65 - 76 - 80 - 85 - 86 - 87;;;;
1591;DISPONIBLE;26 - 32 - 36 - 40 - 49 - 63 - 69 - 73 - 87 - 88;09 - 27 - 43 - 44 - 45 - 54 - 62 - 75 - 78 - 86;;;;
1592;DISPONIBLE;01 - 26 - 29 - 47 - 64 - 70 - 71 - 80 - 82 - 86;04 - 07 - 29 - 46 - 57 - 69 - 73 - 74 - 76 - 78;;;;
1593;DISPONIBLE;06 - 19 - 58 - 60 - 62 - 73 - 77 - 78 - 84 - 87;06 - 21 - 27 - 38 - 39 - 46 - 68 - 69 - 72 - 77;;;;
1594;DISPONIBLE;03 - 15 - 17 - 25 - 29 - 46 - 58 - 65 - 68 - 82;30 - 31 - 32 - 35 - 39 - 57 - 60 - 61 - 68 - 83;;;;
1595;DISPONIBLE;04 - 17 - 30 - 40 - 41 - 43 - 66 - 71 - 87 - 90;14 - 16 - 20 - 34 - 37 - 47 - 52 - 56 - 79 - 81;;;;
1596;DISPONIBLE;03 - 08 - 11 - 15 - 18 - 31 - 37 - 38 - 43 - 84;01 - 16 - 17 - 25 - 28 - 30 - 63 - 70 - 75 - 89;;;;
1597;DISPONIBLE;17 - 19 - 20 - 36 - 37 - 40 - 52 - 59 - 67 - 79;17 - 19 - 31 - 50 - 60 - 65 - 68 - 74 - 77 - 90;;;;
1598;DISPONIBLE;06 - 09 - 22 - 29 - 30 - 60 - 61 - 70 - 77 - 79;05 - 21 - 22 - 25 - 40 - 71 - 76 - 80 - 85 - 87;;;;
1599;DISPONIBLE;08 - 15 - 23 - 31 - 36 - 51 - 54 - 60 - 72 - 83;13 - 22 - 29 - 31 - 38 - 44 - 47 - 55 - 69 - 90;;;;
1600;DISPONIBLE;12 - 14 - 27 - 29 - 41 - 46 - 47 - 51 - 57 - 74;06 - 11 - 25 - 30 - 40 - 41 - 55 - 57 - 70 - 72;;;;
1601;DISPONIBLE;04 - 13 - 14 - 19 - 20 - 35 - 59 - 68 - 76 - 81;12 - 17 - 34 - 36 - 39 - 43 - 67 - 68 - 72 - 74;;;;
1602;DISPONIBLE;01 - 04 - 10 - 24 - 25 - 34 - 54 - 66 - 73 - 84;02 - 04 - 05 - 30 - 37 - 40 - 54 - 81 - 82 - 89;;;;
1603;DISPONIBLE;02 - 05 - 23 - 36 - 38 - 42 - 44 - 70 - 81 - 89;01 - 09 - 22 - 26 - 33 - 34 - 35 - 46 - 64 - 89;;;;
1604;DISPONIBLE;17 - 18 - 26 - 30 - 35 - 41 - 64 - 71 - 77 - 78;02 - 14 - 17 - 34 - 40 - 53 - 58 - 60 - 78 - 85;;;;
1605;DISPONIBLE;07 - 11 - 12 - 19 - 45 - 48 - 49 - 51 - 55 - 62;04 - 07 - 12 - 32 - 42 - 44 - 50 - 51 - 83 - 89;;;;
1606;DISPONIBLE;07 - 30 - 34 - 37 - 49 - 59 - 69 - 70 - 74 - 83;05 - 30 - 32 - 46 - 49 - 56 - 71 - 76 - 78 - 81;;;;
1607;DISPONIBLE;06 - 08 - 22 - 25 - 33 - 34 - 45 - 46 - 68 - 73;08 - 09 - 10 - 15 - 18 - 26 - 36 - 49 - 62 - 79;;;;
1608;DISPONIBLE;10 - 21 - 35 - 43 - 46 - 67 - 71 - 81 - 85 - 89;15 - 18 - 22 - 27 - 36 - 41 - 42 - 50 - 66 - 84;;;;
1609;DISPONIBLE;09 - 10 - 16 - 28 - 30 - 32 - 49 - 59 - 69 - 89;10 - 19 - 22 - 51 - 52 - 62 - 63 - 69 - 72 - 77;;;;
1610;DISPONIBLE;08 - 12 - 14 - 17 - 27 - 30 - 39 - 62 - 77 - 80;11 - 16 - 20 - 23 - 30 - 35 - 37 - 43 - 51 - 65;;;;
1611;DISPONIBLE;04 - 12 - 34 - 36 - 51 - 61 - 69 - 73 - 82 - 86;02 - 04 - 22 - 29 - 42 - 44 - 46 - 50 - 62 - 84;;;;
1612;DISPONIBLE;05 - 16 - 18 - 20 - 36 - 42 - 54 - 81 - 86 - 87;04 - 09 - 10 - 12 - 24 - 47 - 59 - 84 - 87 - 90;;;;
1613;DISPONIBLE;08 - 15 - 30 - 44 - 51 - 69 - 72 - 77 - 87 - 89;09 - 14 - 43 - 47 - 57 - 65 - 66 - 70 - 80 - 87;;;;
1614;DISPONIBLE;04 - 15 - 19 - 23 - 25 - 26 - 48 - 56 - 64 - 71;16 - 23 - 24 - 44 - 47 - 52 - 56 - 61 - 71 - 85;;;;
1615;DISPONIBLE;03 - 31 - 32 - 33 - 37 - 53 - 71 - 76 - 87 - 88;01 - 02 - 06 - 21 - 44 - 51 - 56 - 60 - 73 - 85;;;;
1616;DISPONIBLE;07 - 08 - 09 - 40 - 50 - 54 - 76 - 78 - 86 - 89;07 - 19 - 34 - 35 - 45 - 46 - 52 - 54 - 61 - 72;;;;
1617;DISPONIBLE;06 - 07 - 19 - 21 - 28 - 33 - 48 - 54 - 85 - 90;30 - 31 - 33 - 47 - 55 - 56 - 63 - 66 - 74 - 80;;;;
1618;DISPONIBLE;13 - 15 - 34 - 41 - 51 - 52 - 64 - 72 - 82 - 90;04 - 12 - 15 - 26 - 31 - 44 - 61 - 63 - 64 - 65;;;;
1619;DISPONIBLE;09 - 22 - 29 - 34 - 35 - 38 - 42 - 44 - 81 - 89;12 - 14 - 18 - 24 - 30 - 33 - 43 - 60 - 62 - 69;;;;
1620;DISPONIBLE;09 - 19 - 29 - 31 - 33 - 66 - 68 - 72 - 77 - 81;02 - 09 - 26 - 30 - 46 - 52 - 59 - 73 - 75 - 76;;;;
1621;DISPONIBLE;15 - 25 - 26 - 46 - 58 - 66 - 76 - 82 - 83 - 87;12 - 15 - 23 - 24 - 32 - 34 - 38 - 56 - 67 - 81;;;;
1622;DISPONIBLE;06 - 08 - 18 - 19 - 20 - 30 - 59 - 73 - 74 - 80;08 - 18 - 20 - 23 - 27 - 28 - 42 - 61 - 75 - 81;;;;
1623;DISPONIBLE;08 - 22 - 33 - 34 - 38 - 43 - 50 - 82 - 85 - 88;06 - 07 - 08 - 26 - 42 - 60 - 62 - 64 - 69 - 76;;;;
1624;DISPONIBLE;07 - 08 - 24 - 32 - 40 - 43 - 48 - 63 - 65 - 66;01 - 02 - 11 - 20 - 22 - 30 - 37 - 40 - 41 - 51;;;;
1625;DISPONIBLE;04 - 06 - 09 - 17 - 36 - 38 - 52 - 59 - 72 - 83;08 - 17 - 26 - 33 - 35 - 50 - 62 - 67 - 76 - 77;;;;
1626;DISPONIBLE;21 - 22 - 25 - 33 - 39 - 41 - 49 - 66 - 69 - 76;04 - 10 - 32 - 37 - 44 - 52 - 53 - 58 - 60 - 78;;;;
1627;DISPONIBLE;13 - 34 - 37 - 38 - 41 - 54 - 72 - 77 - 78 - 83;06 - 07 - 09 - 46 - 51 - 54 - 56 - 68 - 75 - 84;;;;
1628;DISPONIBLE;01 - 02 - 11 - 16 - 33 - 43 - 46 - 50 - 63 - 80;02 - 10 - 16 - 44 - 53 - 58 - 70 - 75 - 85 - 86;;;;
1629;DISPONIBLE;15 - 19 - 30 - 51 - 61 - 63 - 66 - 72 - 81 - 86;28 - 39 - 64 - 68 - 70 - 71 - 74 - 75 - 78 - 87;;;;
1630;DISPONIBLE;13 - 14 - 17 - 25 - 27 - 48 - 66 - 81 - 85 - 90;07 - 23 - 28 - 40 - 41 - 44 - 62 - 63 - 78 - 89;;;;
1631;DISPONIBLE;07 - 10 - 15 - 24 - 29 - 47 - 52 - 77 - 79 - 90;01 - 16 - 22 - 30 - 41 - 42 - 47 - 64 - 82 - 89;;;;
1632;DISPONIBLE;01 - 06 - 21 - 34 - 40 - 51 - 61 - 64 - 75 - 90;26 - 30 - 38 - 45 - 61 - 62 - 67 - 71 - 77 - 82;;;;
1633;DISPONIBLE;13 - 29 - 34 - 35 - 36 - 39 - 50 - 58 - 68 - 77;03 - 10 - 19 - 22 - 39 - 41 - 54 - 58 - 59 - 74;;;;
1634;DISPONIBLE;04 - 13 - 15 - 21 - 25 - 27 - 31 - 38 - 40 - 53;01 - 13 - 17 - 19 - 29 - 46 - 58 - 73 - 83 - 90;;;;
1635;DISPONIBLE;04 - 22 - 23 - 29 - 33 - 37 - 50 - 80 - 87 - 89;21 - 42 - 46 - 51 - 53 - 67 - 68 - 73 - 87 - 88;;;;
1636;DISPONIBLE;06 - 07 - 18 - 31 - 34 - 53 - 58 - 75 - 81 - 90;22 - 28 - 40 - 47 - 51 - 58 - 62 - 64 - 67 - 72;;;;
1637;DISPONIBLE;15 - 35 - 57 - 58 - 63 - 65 - 66 - 77 - 82 - 90;11 - 13 - 18 - 20 - 21 - 33 - 51 - 52 - 54 - 89;;;;
1638;DISPONIBLE;07 - 08 - 15 - 17 - 58 - 63 - 66 - 77 - 81 - 87;01 - 06 - 18 - 28 - 43 - 47 - 51 - 59 - 80 - 85;;;;
1639;DISPONIBLE;10 - 45 - 51 - 54 - 57 - 58 - 62 - 66 - 79 - 87;01 - 08 - 11 - 19 - 32 - 41 - 45 - 80 - 84 - 89;;;;
1640;DISPONIBLE;03 - 06 - 15 - 23 - 25 - 37 - 45 - 53 - 58 - 76;05 - 13 - 15 - 46 - 50 - 52 - 56 - 61 - 75 - 80;;;;
1641;DISPONIBLE;06 - 12 - 19 - 24 - 29 - 62 - 64 - 75 - 77 - 83;09 - 12 - 17 - 19 - 35 - 53 - 56 - 72 - 76 - 79;;;;
1642;DISPONIBLE;10 - 11 - 12 - 15 - 18 - 26 - 61 - 70 - 78 - 85;05 - 08 - 12 - 26 - 35 - 47 - 62 - 66 - 72 - 82;;;;
1643;DISPONIBLE;03 - 11 - 38 - 47 - 50 - 56 - 61 - 70 - 72 - 73;05 - 37 - 41 - 50 - 60 - 68 - 74 - 76 - 83 - 85;;;;
1644;DISPONIBLE;01 - 05 - 12 - 19 - 22 - 26 - 49 - 56 - 65 - 87;02 - 07 - 08 - 09 - 21 - 35 - 36 - 61 - 70 - 73;;;;
1645;DISPONIBLE;01 - 04 - 15 - 19 - 33 - 39 - 48 - 69 - 77 - 89;04 - 08 - 15 - 18 - 46 - 57 - 78 - 81 - 84 - 85;;;;
1646;DISPONIBLE;02 - 11 - 49 - 52 - 54 - 57 - 63 - 79 - 88 - 90;01 - 10 - 15 - 24 - 52 - 53 - 59 - 64 - 74 - 90;;;;
1647;DISPONIBLE;01 - 02 - 07 - 27 - 36 - 45 - 46 - 58 - 71 - 89;11 - 16 - 32 - 35 - 40 - 47 - 70 - 75 - 78 - 87;;;;
1648;DISPONIBLE;08 - 10 - 21 - 24 - 27 - 38 - 50 - 75 - 84 - 85;08 - 11 - 21 - 27 - 49 - 52 - 53 - 55 - 68 - 85;;;;
1649;DISPONIBLE;01 - 33 - 40 - 48 - 58 - 67 - 68 - 70 - 71 - 80;03 - 11 - 18 - 28 - 32 - 45 - 47 - 51 - 68 - 78;;;;
1650;DISPONIBLE;14 - 18 - 22 - 29 - 40 - 58 - 60 - 68 - 71 - 75;01 - 03 - 18 - 25 - 27 - 30 - 42 - 47 - 50 - 63;;;;
1651;DISPONIBLE;14 - 19 - 21 - 50 - 61 - 63 - 70 - 81 - 85 - 87;08 - 11 - 38 - 50 - 60 - 68 - 77 - 79 - 84 - 87;;;;
